id,season,episode,scene,line_text,speaker,deleted
14096,3,16,27,tools turn wooden mop handle stake,Dwight,False
14097,3,16,27,size,Creed,False
14098,3,16,28,say customer wants leave convenience savings nationwide chain,Business Student #2,False
14099,3,16,28,i say miss service absolutely guarantee come back,Michael,False
14100,3,16,28,anyone ever come back,Business Student #2,False
14101,3,16,28,we want back 'cause they're stupid,Michael,False
14102,3,16,28,far herfindahl index declined since merger,Business Student #3,False
14103,3,16,28,nice try how's pollack-says-what index,Michael,False
14104,3,16,28,what,Business Student #3,False
14105,3,16,28,thanks kowalsky um get track here,Michael,False
14106,3,16,28,employee's calculation obsolete next five ten years,Business Student #1,False
14107,3,16,28,wait ryan said that,Michael,False
14108,3,16,29,doing better hurt little bat,Kelly,False
14109,3,16,29,animals can't feel pain,Creed,False
14110,3,16,29,hurt bat creed! living thing feelings family!,Kelly,False
14111,3,16,29,flush towards door go now!,Dwight,False
14112,3,16,29,ahh! kill it! kill it! kill iiit!,Kelly,False
14113,3,16,29,[locks bat break room] i hero!,Kevin,False
14114,3,16,30,yeah sure know business sitting ivory tower ebony tower know what tell one thing dunder-mifflin stay,Michael,False
14115,3,16,30,compete company resources nationwide chain,Business Student #2,False
14116,3,16,30,david always beat goliath,Michael,False
14117,3,16,30,there's five goliaths there's staples officemax,Business Student #1,False
14118,3,16,30,yeah yeah know else facing five goliaths america al-qaeda global warming sex predators mercury poisoning give up we're learning business school,Michael,False
14119,3,16,30,big picture,Business Student #1,False
14120,3,16,30,dunder-mifflin big picture! can't understand that no can't young ryan never made sale started fire trying make cheesy pita everybody thinks he's tease well know what know anything neither you [walks out] suck that!,Michael,False
14121,3,16,31,it personal,Ryan,False
14122,3,16,31,business always personal personal thing world get back office pack things,Michael,False
14123,3,16,31,pack my--,Ryan,False
14124,3,16,31,heard me pack things,Michael,False
14125,3,16,32,really want come out!,Meredith,False
14126,3,16,32,good night mary beth!,Creed,False
14127,3,16,33,so cool wait animal control,Jim,False
14128,3,16,33,animal control i've controlling animals since six,Dwight,False
14129,3,16,33,cool okay i'm gonna go home lie down draw shades there's much sun here bye dwight,Jim,False
14130,3,16,33,goodbye jim good luck,Dwight,False
14131,3,16,34,jim path now eternal journey wish well destiny realm specifically kitchen,Dwight,False
14132,3,16,35,and series,Pam,False
14133,3,16,35,oh,Woman,False
14134,3,16,35,called 'impressions.',Pam,False
14135,3,16,35,oh,Woman,False
14136,3,16,35,call impressionist per se,Pam,False
14137,3,16,35,maybe one day,Woman,False
14138,3,16,35,hope so,Pam,False
14139,3,16,35,mmm,Woman,False
14140,3,16,35,still need know breakthrough whatever [woman leaves roy enters] hey babe you,Pam,False
14141,3,16,35,good alright brought brother huh,Roy,False
14142,3,16,35,hey kenny,Pam,False
14143,3,16,35,hey pam,Kenny,False
14144,3,16,35,'bout this huh show brother and one work here that's pretty cool huh,Roy,False
14145,3,16,36,magic time gyeeeaahhh! [puts bag meredith's head],Dwight,False
14146,3,16,36,ahh! ahh! ahh! get off! get me! get me!,Meredith,False
14147,3,16,36,hold still woman!,Dwight,False
14148,3,16,36,get me! get off! ahhhh!,Meredith,False
14149,3,16,36,[captures bat bag]  welcome,Dwight,False
14150,3,16,37,cool go right mean looked them,Roy,False
14151,3,16,37,yeah i'll just i'll drive home,Pam,False
14152,3,16,37,place,Roy,False
14153,3,16,37,maybe i'm little tired,Pam,False
14154,3,16,37,art prettiest art of art,Roy,False
14155,3,16,37,thank you,Pam,False
14156,3,16,38,look i'm sorry okay trying presentation and course wrong suggest dunder-mifflin might ever go business fire me,Ryan,False
14157,3,16,38,fire you no no moving annex,Michael,False
14158,3,16,38,annex where kelly is,Ryan,False
14159,3,16,38,good manager fire people hires people inspires people  people ryan people never go business,Michael,False
14160,3,16,39,one said needed culture,Oscar,False
14161,3,16,39,culture you,Gil,False
14162,3,16,39,first try,Oscar,False
14163,3,16,39,yeah van gogh's first try drew hands peasants,Gil,False
14164,3,16,39,meaning what,Oscar,False
14165,3,16,39,meaning real art takes courage okay honesty,Gil,False
14166,3,16,39,well pam's strong points,Oscar,False
14167,3,16,39,yeah exactly that's is motel art,Gil,False
14168,3,16,40,thanks coming,Artist,False
14169,3,16,40,pam-casso! sorry i'm late race across town,Michael,False
14170,3,16,40,oh michael,Pam,False
14171,3,16,40,wow! these freehand,Michael,False
14172,3,16,40,yep,Pam,False
14173,3,16,40,god could tracings! ohh! look one wow! nailed it [sighs]  much,Michael,False
14174,3,16,40,mean,Pam,False
14175,3,16,40,see a price,Michael,False
14176,3,16,40,um wanna buy it,Pam,False
14177,3,16,40,well yeah yeah office mean there's my window there's car! car,Michael,False
14178,3,16,40,uh-huh,Pam,False
14179,3,16,40,building sell paper  really proud you,Michael,False
14180,3,16,40,[hugs michael]  thank you,Pam,False
14181,3,16,40,what,Michael,False
14182,3,16,40,something pocket,Pam,False
14183,3,16,40,chunky want half,Michael,False
14184,3,16,40,thank you,Pam,False
14185,3,16,40,okay,Michael,False
14186,3,16,41,is message inspiration is source beauty without paper could happened unless camera,Michael,False
14187,3,16,42,oh god oh god oh god oh god oh god oh god oh god oh god oh god oh god oh god oh god oh god,Kelly,False
14188,3,16,42,temporary okay get excited,Ryan,False
14189,3,16,42,won't won't won't won't won't won't won't won't won't won't won't won't,Kelly,False
14190,3,16,43,well ultimately went business inspire people say can't do teach both teach doing,Michael,False
14191,3,16,44,ok go digest business terms cliffsnotes business economics sales encyclopedia,Jim,False
14192,3,16,44,wow! that's lot books have umm one book sums these,Michael,False
14193,3,16,44,books sum books,Jim,False
14194,3,16,44,no,Michael,False
14195,3,16,44,reading,Jim,False
14196,3,16,44,oh umm ever since started here i've kept diary sales,Michael,False
14197,3,16,44,oh could interesting,Jim,False
14198,3,16,44,no mileage mostly there's one chapter call wisdoms i'm going read series statements want tell me scale one ten smart are,Michael,False
14199,3,16,44,[clears throat] ready,Jim,False
14200,3,16,44,say say do,Michael,False
14201,3,16,44,five,Jim,False
14202,3,16,44,getting warmed up mistakes successes mess up,Michael,False
14203,3,16,44,hmm five,Jim,False
14204,3,16,44,this know scale one ten,Michael,False
14205,3,16,44,yeah,Jim,False
14206,3,16,44,ok want repeat that,Michael,False
14207,3,16,44,no got it,Jim,False
14208,3,16,45,[motions phyllis's desk],Creed,False
14209,3,16,45,honeymoon back six weeks,Stanley,False
14210,3,16,45,i'll wait [sighs],Creed,False
14211,3,16,46,here's joke you pam hook roy phyllis's wedding,Meredith,False
14212,3,16,46,meredith,Angela,False
14213,3,16,46,ready,Meredith,False
14214,3,16,46,know like participate the,Oscar,False
14215,3,16,46,pam hook roy phyllis's wedding,Meredith,False
14216,3,16,46,really like participate,Oscar,False
14217,3,16,46,grow up,Meredith,False
14218,3,16,46,just i'm sorry gossip think healthy,Oscar,False
14219,3,16,46,get yourself,Meredith,False
14220,3,16,46,well i'm going get myself wrong,Oscar,False
14221,3,16,46,roy use to [long censor beep] rice [long censor beep] [laughs],Meredith,False
14222,3,16,46,[laughs] that's disgusting,Oscar,False
14223,3,16,46,[still laughing] know,Meredith,False
14224,3,16,47,everybody please stand get desks [goes stand desk] stand right up,Michael,False
14225,3,16,47,michael not not,Ryan,False
14226,3,16,47,that's yep little flimsy umm ok ahh alright desks oh ok,Michael,False
14227,3,16,48,lot big ideas trick get brain theirs way easy swallow simple [holds snickers] kids love candy bars,Michael,False
14228,3,16,49,lets try little little social experiment here raise hands like buy things ok see people like buy things it reason world rolls along give round applause say say want start business business buying selling not say want sell lemonade stickers something keep mind must might want jot down must sell stickers bought stickers for,Michael,False
14229,3,16,50,adopted business model function increasingly paperless world,Student 1,False
14230,3,16,50,oh oh take umbrage premise...ses umm let ask this many people exist world forty billion going writing on rocks one else [points] yep,Michael,False
14231,3,16,50,following first question,Student 2,False
14232,3,16,50,no never follow always lead,Michael,False
14233,3,16,50,ok,Student 2,False
14234,3,16,50,ok,Michael,False
14235,3,16,50,new question,Student 2,False
14236,3,16,50,good,Michael,False
14237,3,16,50,digital age,Student 2,False
14238,3,16,50,ok,Michael,False
14239,3,16,50, email,Student 2,False
14240,3,16,50,bop bop de bope bop bop bop bop bop limited time yes,Michael,False
14241,3,16,50,believe high fixed cost warranted given diminishing market share,Student 3,False
14242,3,16,50,put this question makes sound gay,Michael,False
14243,3,16,51,[karen sees pam's art show flyer cabinet door looks around make sure one looking proceeds rip down oscar comes bathroom karen acts like looking walks kitchen],Karen,False
14244,3,16,52,bat!,Dwight,False
14245,3,16,52,[comes bathroom screams runs back bathroom],Meredith,False
14246,3,16,53,leader asked jim that said never heard word before america 2007 said knew word ladder ignoramous,Dwight,False
14247,3,16,54,[bat hanging ceiling cleaning itself] really want come out,Meredith,False
14248,3,16,54,want rabies guest,Dwight,False
14249,3,16,55,[looking kevin art show flyer] fun,Pam,False
14250,3,16,55,name looks really nice,Kevin,False
14251,3,16,56,goodnight mary-beth,Creed,False
14252,3,16,56,hope ok,Kelly,False
14253,3,16,56,goes show power prayer,Angela,False
14254,3,16,56,prayed this,Kelly,False
14255,3,16,56,general sense,Angela,False
14256,3,16,57,cool back roy maybe rent cabin lake summer,Kenny,False
14257,3,16,57,yeah that'd nice,Pam,False
14258,3,16,57,there'll two one time since denise left me think fair pay third,Kenny,False
14259,3,16,57,yeah seems fair,Pam,False
14260,3,17,1,confirm straps tight,Michael,False
14261,3,17,1,yes [pulls straight jacket] seems be,Dwight,False
14262,3,17,1,now chains,Michael,False
14263,3,17,2,lot people think magic camp kids that's many people class kids self fulfilling prophecy um really anybody dream belief magic little extra time school,Michael,False
14264,3,17,3,magic magic magic magic magic magic now michael magic attempt escape extreme bondage [kevin giggles] it see can,Michael,False
14265,3,17,3,know how dislocate shoulder slip arm underneath,Dwight,False
14266,3,17,3,no no everyone count me three!,Michael,False
14267,3,17,3,sorry quick thing true can't get out want anyone help you,Jim,False
14268,3,17,3,get out oh yes will,Michael,False
14269,3,17,3,help you matter much might beg plead,Pam,False
14270,3,17,3,no alright getting hot let's this ok ready three two one go [michael spits key jim covers foot.],Michael,False
14271,3,17,3,ahhhh!,Michael,False
14272,3,17,3,everything ok michael,Kevin,False
14273,3,17,3,yes,Michael,False
14274,3,17,4,cannot tell plan escape using magic magician's code separately unrelated note happen find small brass key,Michael,False
14275,3,17,5,alright,Michael,False
14276,3,17,5,[trumpet sounds],Dwight,False
14277,3,17,5,ready come guys early worm gets worm,Michael,False
14278,3,17,5,another worm like friends,Jim,False
14279,3,17,5,early bird gets worm,Dwight,False
14280,3,17,5,pam would smell breath,Michael,False
14281,3,17,5,no no,Pam,False
14282,3,17,5,let smell [michael breathes dwight] good great,Dwight,False
14283,3,17,6,michael go parties time tonight special?' well tonight special boss's boss's boss cfo initials common mistake little shindig managers company jan going couple first time kind coming party really tonight special,Michael,False
14284,3,17,7,jimbo last chance carpool,Michael,False
14285,3,17,7,oh thanks think karen take car,Jim,False
14286,3,17,7,sure might good idea,Michael,False
14287,3,17,7,yeah,Jim,False
14288,3,17,7,go together could save gas fun long trip,Michael,False
14289,3,17,7,thanks,Jim,False
14290,3,17,7,play games,Michael,False
14291,3,17,7,oh um think we're good,Jim,False
14292,3,17,7,spy,Michael,False
14293,3,17,7,yeah,Jim,False
14294,3,17,8,wanna go expect need reason let think here um know people obligation like talking paper free time work time and use word pointless,Jim,False
14295,3,17,9,thanks inviting along,Dwight,False
14296,3,17,9,oh sure really give thought wait going [phone rings] heh-woh you,Michael,False
14297,3,17,9,michael,Jan,False
14298,3,17,9,hey buttercup,Michael,False
14299,3,17,9,hi,Jan,False
14300,3,17,9,way 15,Michael,False
14301,3,17,9,let's blow party off,Jan,False
14302,3,17,9,that's said,Michael,False
14303,3,17,9,speaker phone,Jan,False
14304,3,17,9,uh yes are,Michael,False
14305,3,17,9,anybody else the,Jan,False
14306,3,17,9,hello jan,Dwight,False
14307,3,17,9,hi dwight ok michael take speaker phone,Jan,False
14308,3,17,9,problem [doesn't turn speakerphone],Michael,False
14309,3,17,9,ok let's go motel,Jan,False
14310,3,17,9,ok,Michael,False
14311,3,17,9,and like rip like black sand beach jamaica,Jan,False
14312,3,17,9,ok jan jan party actually really big step us so i,Michael,False
14313,3,17,9,still speaker,Jan,False
14314,3,17,9,ummm know,Michael,False
14315,3,17,9,camera's there,Jan,False
14316,3,17,9,maybe,Michael,False
14317,3,17,9,see soon,Jan,False
14318,3,17,9,ok,Michael,False
14319,3,17,9,talk later jan,Dwight,False
14320,3,17,9,alright bye,Michael,False
14321,3,17,10,hey michael left early bunch us going go poor richard's happy hour come,Pam,False
14322,3,17,10,can't brother unloaded jet ski's kinda took bath so we're going go get hammered,Roy,False
14323,3,17,10,ok well we're going bar hey come stuff me i'm serious! going boyfriend boyfriend things,Pam,False
14324,3,17,10,ok,Roy,False
14325,3,17,11,decided i'm going honest i'm going tell people want directly so look world cause ol' pammy getting wants and call pammy,Pam,False
